[SLOPE COLLISION] Tile: 2 at (10, 14), slopeY = 479, playerY = 466.9
[PLAYER STATE] x: 232, y: 1574.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1590.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1606.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1622.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1638.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1654.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1670.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1686.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1702.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1718.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1734.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1750.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1766.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1782.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1798.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1814.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1830.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1846.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1862.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1878.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1894.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1910.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1926.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1942.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1958.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1974.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 1990.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2006.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2022.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2038.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2054.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2070.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2086.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2102.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2118.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2134.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2150.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2166.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2182.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2198.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2214.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2230.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2246.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2262.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2278.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2294.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2310.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2326.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2342.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2358.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2374.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2390.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2406.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2422.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2438.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2454.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2470.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2486.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2502.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2518.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2534.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2550.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2566.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2582.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2598.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2614.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2630.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2646.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2662.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2678.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2694.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2710.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2726.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2742.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2758.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2774.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2790.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2806.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2822.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2838.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2854.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2870.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2886.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2902.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2918.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2934.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2950.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2966.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2982.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 2998.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3014.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3030.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3046.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3062.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3078.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3094.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3110.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3126.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3142.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3158.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3174.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3190.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3206.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3222.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3238.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3254.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3270.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3286.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3302.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3318.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3334.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3350.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3366.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3382.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3398.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3414.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3430.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3446.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3462.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3478.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3494.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3510.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3526.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3542.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3558.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3574.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3590.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3606.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3622.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3638.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3654.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3670.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3686.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3702.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3718.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3734.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3750.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3766.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3782.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3798.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3814.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3830.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3846.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3862.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3878.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3894.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3910.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3926.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3942.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3958.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3974.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 3990.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4006.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4022.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4038.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4054.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4070.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4086.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4102.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4118.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4134.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4150.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4166.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4182.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4198.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4214.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4230.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4246.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4262.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4278.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4294.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4310.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4326.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4342.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4358.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4374.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4390.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4406.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4422.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4438.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4454.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4470.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4486.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4502.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4518.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4534.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4550.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4566.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4582.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4598.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4614.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4630.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4646.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4662.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4678.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4694.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4710.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4726.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4742.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4758.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4774.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4790.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4806.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4822.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4838.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4854.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4870.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4886.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4902.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4918.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4934.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4950.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4966.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4982.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 4998.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5014.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5030.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5046.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5062.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5078.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5094.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5110.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5126.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5142.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5158.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5174.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5190.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5206.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5222.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5238.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5254.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5270.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5286.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5302.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5318.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5334.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5350.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5366.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5382.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5398.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5414.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5430.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5446.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5462.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5478.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5494.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5510.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5526.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5542.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5558.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5574.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5590.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5606.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5622.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5638.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5654.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5670.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5686.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5702.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5718.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5734.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5750.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5766.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5782.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5798.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5814.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5830.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5846.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5862.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5878.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5894.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5910.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5926.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5942.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5958.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5974.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 5990.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6006.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6022.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6038.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6054.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6070.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6086.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 232, y: 6102.84, vx: 0, vy: 16, grounded: 0, jumping: 0
